image_id,filename,class_label,collection_date,location,latitude,longitude,width,height,format,file_size_kb,temperature_c,humidity_percent,weather_condition
526,healthy_leaf_16.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,97.84,35,80,Sunny
527,healthy_leaf_17.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,84.02,35,80,Sunny
528,healthy_leaf_18.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,72.63,35,80,Sunny
529,healthy_leaf_19.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,85.31,35,80,Sunny
530,healthy_leaf_20.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,112.4,35,80,Sunny
531,healthy_leaf_21.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,105.86,35,80,Sunny
532,healthy_leaf_22.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,106.07,35,80,Sunny
533,healthy_leaf_23.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,98.66,35,80,Sunny
534,healthy_leaf_24.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,106.84,35,80,Sunny
535,healthy_leaf_25.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,90.3,35,80,Sunny
536,healthy_leaf_26.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,73.21,35,80,Sunny
537,healthy_leaf_27.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,97.83,35,80,Sunny
538,healthy_leaf_28.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,98.62,35,80,Sunny
539,healthy_leaf_29.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,94.8,35,80,Sunny
540,healthy_leaf_30.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,99.1,35,80,Sunny
541,healthy_leaf_31.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,99.56,35,80,Sunny
542,healthy_leaf_32.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,93.29,35,80,Sunny
543,healthy_leaf_33.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,98.43,35,80,Sunny
544,healthy_leaf_34.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,90.17,35,80,Sunny
545,healthy_leaf_35.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,99.96,35,80,Sunny
546,healthy_leaf_36.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,92.66,35,80,Sunny
547,healthy_leaf_37.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,98.24,35,80,Sunny
548,healthy_leaf_38.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,96.03,35,80,Sunny
549,healthy_leaf_39.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,70.08,35,80,Sunny
550,healthy_leaf_40.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,96.9,35,80,Sunny
551,healthy_leaf_41.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,47.68,35,80,Sunny
552,healthy_leaf_42.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,51.97,35,80,Sunny
553,healthy_leaf_43.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,32.1,35,80,Sunny
554,healthy_leaf_44.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,27.55,35,80,Sunny
555,healthy_leaf_45.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,57.6,35,80,Sunny
556,healthy_leaf_46.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,27.55,35,80,Sunny
557,healthy_leaf_47.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,43.41,35,80,Sunny
558,healthy_leaf_48.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,41.81,35,80,Sunny
559,healthy_leaf_49.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,51.23,35,80,Sunny
560,healthy_leaf_50.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,44.01,35,80,Sunny
561,healthy_leaf_51.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,66.05,35,80,Sunny
562,healthy_leaf_52.jpg,healthy_leaf,6/1/2025,Jahangirnagar University,23.87781132,90.26664405,640,640,JPEG,39.57,35,80,Sunny
563,healthy_leaf_53.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,42.19,28.9,81,Sunny
564,healthy_leaf_54.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,41.6,28.9,81,Sunny
565,healthy_leaf_55.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,53.71,28.9,81,Sunny
566,healthy_leaf_56.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,50.18,28.9,81,Sunny
567,healthy_leaf_57.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,70.55,28.9,81,Sunny
568,healthy_leaf_58.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,33.83,28.9,81,Sunny
569,healthy_leaf_59.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,42.47,28.9,81,Sunny
570,healthy_leaf_60.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,60.24,28.9,81,Sunny
571,healthy_leaf_61.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,63.45,28.9,81,Sunny
572,healthy_leaf_62.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,39.66,28.9,81,Sunny
573,healthy_leaf_63.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,27.55,28.9,81,Sunny
574,healthy_leaf_64.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,38.86,28.9,81,Sunny
575,healthy_leaf_65.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,39.17,28.9,81,Sunny
576,healthy_leaf_66.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,37.72,28.9,81,Sunny
577,healthy_leaf_67.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,41.26,28.9,81,Sunny
578,healthy_leaf_68.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,125.83,28.9,81,Sunny
579,healthy_leaf_69.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,78.72,28.9,81,Sunny
580,healthy_leaf_70.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,38.27,28.9,81,Sunny
581,healthy_leaf_71.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,48.91,28.9,81,Sunny
582,healthy_leaf_72.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,41.15,28.9,81,Sunny
583,healthy_leaf_73.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,28.11,28.9,81,Sunny
584,healthy_leaf_74.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,43.74,28.9,81,Sunny
585,healthy_leaf_75.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,41.15,28.9,81,Sunny
586,healthy_leaf_76.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,43.74,28.9,81,Sunny
587,healthy_leaf_77.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,61.2,28.9,81,Sunny
588,healthy_leaf_78.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,31.25,28.9,81,Sunny
589,healthy_leaf_79.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,44.01,28.9,81,Sunny
590,healthy_leaf_80.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,71.54,28.9,81,Sunny
591,healthy_leaf_81.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,57.99,28.9,81,Sunny
592,healthy_leaf_82.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,72.75,28.9,81,Sunny
593,healthy_leaf_83.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,69.23,28.9,81,Sunny
594,healthy_leaf_84.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,54.53,28.9,81,Sunny
595,healthy_leaf_85.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,57.36,28.9,81,Sunny
596,healthy_leaf_86.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,112.75,28.9,81,Sunny
597,healthy_leaf_87.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,104.49,28.9,81,Sunny
598,healthy_leaf_88.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,69.64,28.9,81,Sunny
599,healthy_leaf_89.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,39.97,28.9,81,Sunny
600,healthy_leaf_90.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,34.07,28.9,81,Sunny
601,healthy_leaf_91.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,31.62,28.9,81,Sunny
602,healthy_leaf_92.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,41.97,28.9,81,Sunny
603,healthy_leaf_93.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,43.43,28.9,81,Sunny
604,healthy_leaf_94.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,68.51,28.9,81,Sunny
605,healthy_leaf_95.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,61.2,28.9,81,Sunny
606,healthy_leaf_96.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,41.96,28.9,81,Sunny
607,healthy_leaf_97.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,40.43,28.9,81,Sunny
608,healthy_leaf_98.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,151.42,28.9,81,Sunny
609,healthy_leaf_99.jpg,healthy_leaf,6/2/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,108.06,28.9,81,Sunny
610,insect_bite_leaf_01.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,113.61,27.2,87,Cloudy
611,insect_bite_leaf_02.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,133.57,27.2,87,Cloudy
612,insect_bite_leaf_03.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,91.57,27.2,87,Cloudy
613,insect_bite_leaf_04.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,86.32,27.2,87,Cloudy
614,insect_bite_leaf_05.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,86.21,27.2,87,Cloudy
615,insect_bite_leaf_06.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,83.03,27.2,87,Cloudy
616,insect_bite_leaf_07.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,77.7,27.2,87,Cloudy
617,insect_bite_leaf_08.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,87.72,27.2,87,Cloudy
618,insect_bite_leaf_09.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,92.19,27.2,87,Cloudy
619,insect_bite_leaf_10.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,48.97,27.2,87,Cloudy
620,insect_bite_leaf_100.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,56.05,27.2,87,Cloudy
621,insect_bite_leaf_101.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,56.12,27.2,87,Cloudy
622,insect_bite_leaf_102.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,61.52,27.2,87,Cloudy
623,insect_bite_leaf_103.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,30.69,27.2,87,Cloudy
624,insect_bite_leaf_11.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,54.14,27.2,87,Cloudy
625,insect_bite_leaf_12.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,36.43,27.2,87,Cloudy
626,insect_bite_leaf_13.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,54.1,27.2,87,Cloudy
627,insect_bite_leaf_14.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,56.05,27.2,87,Cloudy
628,insect_bite_leaf_15.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,40.16,27.2,87,Cloudy
629,insect_bite_leaf_16.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,41.73,27.2,87,Cloudy
630,insect_bite_leaf_17.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,91.27,27.2,87,Cloudy
631,insect_bite_leaf_18.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,30.6,27.2,87,Cloudy
632,insect_bite_leaf_19.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,61,27.2,87,Cloudy
633,insect_bite_leaf_20.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,39.57,27.2,87,Cloudy
634,insect_bite_leaf_21.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,57.29,27.2,87,Cloudy
635,insect_bite_leaf_22.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,43.94,27.2,87,Cloudy
636,insect_bite_leaf_23.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,55.88,27.2,87,Cloudy
637,insect_bite_leaf_24.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,110.93,27.2,87,Cloudy
638,insect_bite_leaf_25.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,94.74,27.2,87,Cloudy
639,insect_bite_leaf_26.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,106.51,27.2,87,Cloudy
640,insect_bite_leaf_27.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,129.04,27.2,87,Cloudy
641,insect_bite_leaf_28.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,109.14,27.2,87,Cloudy
642,insect_bite_leaf_29.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,110.65,27.2,87,Cloudy
643,insect_bite_leaf_30.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,121.82,27.2,87,Cloudy
644,insect_bite_leaf_31.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,93.82,27.2,87,Cloudy
645,insect_bite_leaf_32.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,83.13,27.2,87,Cloudy
646,insect_bite_leaf_33.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,89.45,27.2,87,Cloudy
647,insect_bite_leaf_34.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,97.43,27.2,87,Cloudy
648,insect_bite_leaf_35.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,133.39,27.2,87,Cloudy
649,insect_bite_leaf_36.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,67.21,27.2,87,Cloudy
650,insect_bite_leaf_37.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,131.27,27.2,87,Cloudy
651,insect_bite_leaf_38.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,81.08,27.2,87,Cloudy
652,insect_bite_leaf_39.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,107.98,27.2,87,Cloudy
653,insect_bite_leaf_40.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,98.71,27.2,87,Cloudy
654,insect_bite_leaf_41.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,80.82,27.2,87,Cloudy
655,insect_bite_leaf_42.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,88.36,27.2,87,Cloudy
656,insect_bite_leaf_43.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,84.68,27.2,87,Cloudy
657,insect_bite_leaf_44.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,80.38,27.2,87,Cloudy
658,insect_bite_leaf_45.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,142.97,27.2,87,Cloudy
659,insect_bite_leaf_46.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,89.73,27.2,87,Cloudy
660,insect_bite_leaf_47.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,86.77,27.2,87,Cloudy
661,insect_bite_leaf_48.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,88.61,27.2,87,Cloudy
662,insect_bite_leaf_49.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,93.12,27.2,87,Cloudy
663,insect_bite_leaf_50.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,86.63,27.2,87,Cloudy
664,insect_bite_leaf_51.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,89.74,27.2,87,Cloudy
665,insect_bite_leaf_52.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,73.39,27.2,87,Cloudy
666,insect_bite_leaf_53.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,77.45,27.2,87,Cloudy
667,insect_bite_leaf_54.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,78.33,27.2,87,Cloudy
668,insect_bite_leaf_55.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,64.67,27.2,87,Cloudy
669,insect_bite_leaf_56.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,75.3,27.2,87,Cloudy
670,insect_bite_leaf_57.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,74.63,27.2,87,Cloudy
671,insect_bite_leaf_58.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,159.81,27.2,87,Cloudy
672,insect_bite_leaf_59.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,139.57,27.2,87,Cloudy
673,insect_bite_leaf_60.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,98.76,27.2,87,Cloudy
674,insect_bite_leaf_61.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.09,27.2,87,Cloudy
675,insect_bite_leaf_62.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,111.32,27.2,87,Cloudy
676,insect_bite_leaf_63.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.75,27.2,87,Cloudy
677,insect_bite_leaf_64.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,94.99,27.2,87,Cloudy
678,insect_bite_leaf_65.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,137.71,27.2,87,Cloudy
679,insect_bite_leaf_66.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,146.02,27.2,87,Cloudy
680,insect_bite_leaf_67.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,90.02,27.2,87,Cloudy
681,insect_bite_leaf_68.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,97.67,27.2,87,Cloudy
682,insect_bite_leaf_69.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,100.88,27.2,87,Cloudy
683,insect_bite_leaf_70.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,113.7,27.2,87,Cloudy
684,insect_bite_leaf_71.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,112.29,27.2,87,Cloudy
685,insect_bite_leaf_72.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,71.79,27.2,87,Cloudy
686,insect_bite_leaf_73.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,83.8,27.2,87,Cloudy
687,insect_bite_leaf_74.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,89.38,27.2,87,Cloudy
688,insect_bite_leaf_75.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,96.87,27.2,87,Cloudy
689,insect_bite_leaf_76.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,91.79,27.2,87,Cloudy
690,insect_bite_leaf_77.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,85.23,27.2,87,Cloudy
691,insect_bite_leaf_78.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,99.27,27.2,87,Cloudy
692,insect_bite_leaf_79.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,102.94,27.2,87,Cloudy
693,insect_bite_leaf_80.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,88.98,27.2,87,Cloudy
694,insect_bite_leaf_81.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,88.28,27.2,87,Cloudy
695,insect_bite_leaf_82.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,105.33,27.2,87,Cloudy
696,insect_bite_leaf_83.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,102.5,27.2,87,Cloudy
697,insect_bite_leaf_84.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,83.82,27.2,87,Cloudy
698,insect_bite_leaf_85.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,86.1,27.2,87,Cloudy
699,insect_bite_leaf_86.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,33.83,27.2,87,Cloudy
700,insect_bite_leaf_87.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,54.1,27.2,87,Cloudy
701,insect_bite_leaf_88.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,34.77,27.2,87,Cloudy
702,insect_bite_leaf_89.jpg,insect_bite_leaf,8/29/2025,National Botanical Garden,23.81303227,90.34760052,640,640,JPEG,56.48,27.2,87,Cloudy
